customer_id,order_id,order_date,sales,order_sequence
RB-19705,CA-2015-129854,"2015-08-22 00:00:00",16.52,1
RB-19705,CA-2015-119550,"2015-12-26 00:00:00",275.058,2
RB-19705,CA-2017-152975,"2017-09-14 00:00:00",29.95,3
RB-19705,CA-2017-152975,"2017-09-14 00:00:00",70.98,4
RB-19705,CA-2017-152975,"2017-09-14 00:00:00",1079.85,5
RB-19705,CA-2017-152975,"2017-09-14 00:00:00",589.41,6
RB-19705,US-2017-109484,"2017-11-06 00:00:00",5.682,7
RB-19795,CA-2014-141299,"2014-06-03 00:00:00",15.28,1
RB-19795,US-2015-150161,"2015-07-25 00:00:00",25.176,2
RB-19795,US-2016-123750,"2016-04-15 00:00:00",408.744,3
RB-19795,US-2016-123750,"2016-04-15 00:00:00",291.96,4
RB-19795,US-2016-123750,"2016-04-15 00:00:00",4.768,5
RB-19795,US-2016-123750,"2016-04-15 00:00:00",189.588,6
RB-19795,US-2016-155971,"2016-06-06 00:00:00",22.05,7
RB-19795,US-2016-155971,"2016-06-06 00:00:00",99.9,8
RB-19795,US-2016-168620,"2016-12-24 00:00:00",27.882,9
RB-19795,US-2016-168620,"2016-12-24 00:00:00",540.048,10
RB-19795,US-2016-168620,"2016-12-24 00:00:00",255.68,11
RB-19795,CA-2017-100748,"2017-05-13 00:00:00",58.48,12
RB-19795,CA-2017-157672,"2017-10-05 00:00:00",63.824,13
RB-19795,US-2017-110576,"2017-11-28 00:00:00",516.488,14
RB-19795,US-2017-110576,"2017-11-28 00:00:00",1007.232,15
RB-19795,US-2017-110576,"2017-11-28 00:00:00",2065.32,16
RB-19795,US-2017-110576,"2017-11-28 00:00:00",25.344,17
RB-19795,US-2017-110576,"2017-11-28 00:00:00",15.552,18
RC-19825,CA-2014-138296,"2014-12-05 00:00:00",24.56,1
RC-19825,CA-2016-140746,"2016-01-15 00:00:00",181.797,2
RC-19825,CA-2016-125318,"2016-06-06 00:00:00",328.224,3
RC-19825,CA-2016-141397,"2016-06-20 00:00:00",161.568,4
RC-19825,CA-2016-141397,"2016-06-20 00:00:00",46.76,5
RC-19825,CA-2016-141397,"2016-06-20 00:00:00",161.94,6
RC-19825,CA-2016-141397,"2016-06-20 00:00:00",21.78,7
RC-19825,CA-2016-141397,"2016-06-20 00:00:00",17.712,8
RC-19825,CA-2016-143308,"2016-11-04 00:00:00",10.74,9
RC-19825,CA-2016-114538,"2016-12-26 00:00:00",11.328,10
RC-19960,CA-2014-115259,"2014-08-25 00:00:00",40.096,1
RC-19960,CA-2014-115259,"2014-08-25 00:00:00",4.72,2
RC-19960,CA-2014-115259,"2014-08-25 00:00:00",23.976,3
RC-19960,CA-2014-115259,"2014-08-25 00:00:00",130.464,4
RC-19960,US-2014-112872,"2014-12-06 00:00:00",275.49,5
RC-19960,US-2014-112872,"2014-12-06 00:00:00",53.424,6
RC-19960,CA-2016-130225,"2016-09-11 00:00:00",99.568,7
RC-19960,US-2016-157728,"2016-09-22 00:00:00",35.56,8
RC-19960,US-2016-157728,"2016-09-22 00:00:00",97.98,9
RC-19960,US-2016-144351,"2016-11-14 00:00:00",89.97,10
RC-19960,CA-2017-112774,"2017-09-11 00:00:00",34.504,11
RD-19480,CA-2014-108147,"2014-06-08 00:00:00",68.48,1
RD-19480,CA-2014-108147,"2014-06-08 00:00:00",1676.88,2
RD-19480,CA-2015-122826,"2015-06-23 00:00:00",201.568,3
RD-19480,CA-2015-146696,"2015-12-14 00:00:00",8.096,4
RD-19480,CA-2016-164637,"2016-03-04 00:00:00",128.4,5
RD-19480,CA-2016-136434,"2016-12-01 00:00:00",17.31,6
RD-19480,US-2017-166688,"2017-05-20 00:00:00",64.9,7
RD-19480,US-2017-166688,"2017-05-20 00:00:00",1123.128,8
RD-19480,US-2017-166688,"2017-05-20 00:00:00",8.288,9
RD-19480,US-2017-116652,"2017-09-15 00:00:00",2.688,10
RD-19480,US-2017-116652,"2017-09-15 00:00:00",99.3,11
RD-19480,US-2017-116652,"2017-09-15 00:00:00",108.96,12
RD-19480,US-2017-116652,"2017-09-15 00:00:00",529.9,13
RD-19480,US-2017-116652,"2017-09-15 00:00:00",218.352,14
RD-19480,CA-2017-159457,"2017-10-19 00:00:00",16.68,15
RD-19585,CA-2014-164315,"2014-04-02 00:00:00",15.84,1
RD-19585,CA-2014-164315,"2014-04-02 00:00:00",1049.93,2
RD-19585,CA-2014-164315,"2014-04-02 00:00:00",154.9,3
RD-19585,CA-2015-121776,"2015-02-16 00:00:00",87.71,4
RD-19585,CA-2015-121776,"2015-02-16 00:00:00",36.84,5
RD-19585,CA-2015-127544,"2015-08-08 00:00:00",79.99,6
RD-19585,CA-2015-162537,"2015-10-28 00:00:00",36.63,7
RD-19585,CA-2015-162537,"2015-10-28 00:00:00",10.67,8
RD-19585,CA-2015-162537,"2015-10-28 00:00:00",33.11,9
RD-19585,CA-2015-162537,"2015-10-28 00:00:00",24.1,10
RD-19585,US-2015-151407,"2015-11-08 00:00:00",263.96,11
RD-19585,CA-2015-157770,"2015-12-13 00:00:00",29.2,12
RD-19585,CA-2015-157770,"2015-12-13 00:00:00",36.24,13
RD-19585,CA-2015-157770,"2015-12-13 00:00:00",494.376,14
RD-19585,CA-2015-157770,"2015-12-13 00:00:00",248.85,15
RD-19585,CA-2016-131576,"2016-11-22 00:00:00",49.44,16
RD-19585,CA-2017-131653,"2017-01-29 00:00:00",5.22,17
RD-19585,CA-2017-111647,"2017-07-03 00:00:00",167.968,18
RD-19585,CA-2017-139437,"2017-07-03 00:00:00",87.92,19
RD-19660,CA-2015-145415,"2015-04-12 00:00:00",40.74,1
RD-19660,CA-2015-149650,"2015-10-24 00:00:00",454.272,2
RD-19660,CA-2016-127670,"2016-03-20 00:00:00",697.16,3
RD-19660,CA-2016-151974,"2016-09-22 00:00:00",16.52,4
RD-19660,CA-2017-103877,"2017-09-07 00:00:00",1577.94,5
RD-19720,CA-2014-157546,"2014-07-20 00:00:00",22.83,1
RD-19720,CA-2014-157546,"2014-07-20 00:00:00",89.712,2
RD-19720,CA-2014-161249,"2014-08-09 00:00:00",9.345,3
RD-19720,CA-2014-161249,"2014-08-09 00:00:00",4.464,4
RD-19720,CA-2014-107454,"2014-11-02 00:00:00",89.34,5
RD-19720,CA-2014-107454,"2014-11-02 00:00:00",34.86,6
RD-19720,CA-2015-112375,"2015-12-21 00:00:00",27.312,7
RD-19720,CA-2015-112375,"2015-12-21 00:00:00",50.88,8
RD-19720,CA-2016-161543,"2016-05-10 00:00:00",11.96,9
RD-19720,CA-2016-146157,"2016-11-21 00:00:00",81.576,10
RD-19720,CA-2016-146157,"2016-11-21 00:00:00",21.568,11
RD-19720,CA-2016-146157,"2016-11-21 00:00:00",38.432,12
RD-19720,CA-2016-149762,"2016-12-03 00:00:00",205.666,13
RD-19720,CA-2016-149762,"2016-12-03 00:00:00",268.704,14
RD-19720,CA-2016-149762,"2016-12-03 00:00:00",48.72,15
RD-19720,CA-2016-149762,"2016-12-03 00:00:00",21.92,16
RD-19720,US-2017-143770,"2017-03-20 00:00:00",61.96,17
RD-19720,US-2017-143770,"2017-03-20 00:00:00",238,18
RD-19720,CA-2017-126550,"2017-03-29 00:00:00",81.4,19
RD-19720,US-2017-132927,"2017-12-09 00:00:00",11.088,20
RD-19810,CA-2014-148285,"2014-10-27 00:00:00",10.368,1
RD-19810,CA-2014-148285,"2014-10-27 00:00:00",11.952,2
RD-19810,CA-2016-112942,"2016-02-13 00:00:00",146.82,3
RD-19810,CA-2016-120558,"2016-06-07 00:00:00",32.4,4
RD-19810,CA-2016-112739,"2016-09-02 00:00:00",159.56,5
RD-19810,CA-2016-112739,"2016-09-02 00:00:00",8.608,6
RD-19810,CA-2016-102596,"2016-12-27 00:00:00",17.184,7
RD-19810,CA-2017-127474,"2017-02-03 00:00:00",65.584,8
RD-19810,CA-2017-127474,"2017-02-03 00:00:00",5.184,9
RD-19810,CA-2017-127474,"2017-02-03 00:00:00",419.4,10
RD-19810,CA-2017-127474,"2017-02-03 00:00:00",22.2,11
RD-19810,CA-2017-155292,"2017-10-30 00:00:00",33.94,12
RD-19810,CA-2017-155292,"2017-10-30 00:00:00",35.06,13
RD-19810,CA-2017-155292,"2017-10-30 00:00:00",105.98,14
RD-19810,CA-2017-155292,"2017-10-30 00:00:00",30,15
RD-19810,CA-2017-104381,"2017-12-16 00:00:00",33.376,16
RD-19900,CA-2014-149104,"2014-04-05 00:00:00",40.2,1
RD-19900,CA-2014-149104,"2014-04-05 00:00:00",26.7,2
RD-19900,CA-2014-149104,"2014-04-05 00:00:00",13.89,3
RD-19900,CA-2014-149104,"2014-04-05 00:00:00",689.82,4
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",62.24,5
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",601.536,6
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",10.99,7
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",39.88,8
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",53.2,9
RD-19900,CA-2014-158372,"2014-11-10 00:00:00",39.84,10
RD-19900,US-2014-149034,"2014-11-19 00:00:00",47.496,11
RD-19900,CA-2015-163440,"2015-03-22 00:00:00",15.984,12
RD-19900,CA-2015-148964,"2015-05-26 00:00:00",20.24,13
RD-19900,CA-2016-140382,"2016-06-23 00:00:00",19.98,14
RD-19900,CA-2016-140382,"2016-06-23 00:00:00",93.68,15
RD-19900,CA-2016-140382,"2016-06-23 00:00:00",21.93,16
RD-19900,CA-2016-140382,"2016-06-23 00:00:00",862.344,17
RD-19900,CA-2016-154235,"2016-09-24 00:00:00",127.95,18
RD-19900,CA-2016-154508,"2016-11-16 00:00:00",28.4,19
RD-19900,CA-2017-124401,"2017-09-07 00:00:00",37.68,20
RD-19900,CA-2017-124401,"2017-09-07 00:00:00",279.944,21
RD-19930,CA-2014-120775,"2014-10-03 00:00:00",15.072,1
RD-19930,CA-2014-120775,"2014-10-03 00:00:00",4.928,2
RD-19930,CA-2014-120775,"2014-10-03 00:00:00",1.788,3
RD-19930,CA-2014-120775,"2014-10-03 00:00:00",31.776,4
RD-19930,CA-2014-120775,"2014-10-03 00:00:00",4.344,5
RD-19930,CA-2015-139248,"2015-07-25 00:00:00",623.96,6
RD-19930,CA-2017-125115,"2017-04-10 00:00:00",10.368,7
RD-19930,CA-2017-125115,"2017-04-10 00:00:00",95.736,8
RD-19930,CA-2017-160122,"2017-11-18 00:00:00",127.386,9
RD-19930,CA-2017-160122,"2017-11-18 00:00:00",55.584,10
RE-19405,CA-2014-165477,"2014-12-29 00:00:00",48.36,1
RE-19450,CA-2014-163867,"2014-06-03 00:00:00",61.544,1
RE-19450,CA-2014-163867,"2014-06-03 00:00:00",132.696,2
RE-19450,CA-2014-163867,"2014-06-03 00:00:00",15.936,3
RE-19450,CA-2015-142454,"2015-08-15 00:00:00",70.26,4
RE-19450,CA-2015-142454,"2015-08-15 00:00:00",104.23,5
RE-19450,CA-2015-151589,"2015-12-27 00:00:00",195.64,6
RE-19450,CA-2015-151589,"2015-12-27 00:00:00",239.9,7
RE-19450,CA-2016-169215,"2016-07-14 00:00:00",29.61,8
RE-19450,CA-2017-127621,"2017-03-03 00:00:00",26.88,9
RF-19345,US-2014-114188,"2014-05-20 00:00:00",33.28,1
RF-19345,US-2014-114188,"2014-05-20 00:00:00",139.86,2
RF-19345,US-2014-114188,"2014-05-20 00:00:00",38.52,3
RF-19345,CA-2014-141152,"2014-09-16 00:00:00",33.552,4
RF-19345,CA-2014-148425,"2014-11-30 00:00:00",6.642,5
RF-19345,CA-2014-124079,"2014-12-13 00:00:00",5.214,6
RF-19345,CA-2014-124079,"2014-12-13 00:00:00",87.96,7
RF-19345,CA-2015-106187,"2015-06-23 00:00:00",165.98,8
RF-19345,CA-2015-106187,"2015-06-23 00:00:00",27.42,9
RF-19345,CA-2015-106187,"2015-06-23 00:00:00",75,10
RF-19345,CA-2016-122518,"2016-03-04 00:00:00",10.08,11
RF-19345,CA-2016-163167,"2016-11-28 00:00:00",101.7,12
RF-19345,CA-2016-163167,"2016-11-28 00:00:00",1263.3,13
RF-19345,CA-2016-163167,"2016-11-28 00:00:00",182.67,14
RF-19345,CA-2016-163167,"2016-11-28 00:00:00",1126.02,15
RF-19345,CA-2016-145009,"2016-12-05 00:00:00",11.952,16
RF-19735,CA-2014-115357,"2014-08-06 00:00:00",62.91,1
RF-19735,US-2015-134271,"2015-04-18 00:00:00",21.93,2
RF-19735,CA-2015-111206,"2015-07-18 00:00:00",519.96,3
RF-19735,CA-2016-110044,"2016-06-28 00:00:00",359.976,4
RF-19735,CA-2016-105585,"2016-08-26 00:00:00",154.9,5
RF-19735,CA-2016-105585,"2016-08-26 00:00:00",10.23,6
RF-19735,US-2017-130953,"2017-07-29 00:00:00",302.67,7
RF-19735,US-2017-130953,"2017-07-29 00:00:00",137.62,8
RF-19735,US-2017-130953,"2017-07-29 00:00:00",461.97,9
RF-19735,US-2017-130953,"2017-07-29 00:00:00",33.48,10
RF-19735,CA-2017-126074,"2017-10-02 00:00:00",157.74,11
RF-19735,CA-2017-126074,"2017-10-02 00:00:00",2.88,12
RF-19735,CA-2017-126074,"2017-10-02 00:00:00",56.98,13
RF-19735,CA-2017-126074,"2017-10-02 00:00:00",58.05,14
RF-19840,CA-2014-151078,"2014-11-12 00:00:00",49.632,1
RF-19840,CA-2014-123925,"2014-12-17 00:00:00",40.05,2
RF-19840,CA-2015-130855,"2015-12-29 00:00:00",6.36,3
RF-19840,CA-2016-139381,"2016-04-18 00:00:00",29.56,4
RF-19840,CA-2016-139381,"2016-04-18 00:00:00",203.92,5
RF-19840,CA-2016-125843,"2016-08-13 00:00:00",103.6,6
RF-19840,CA-2016-125843,"2016-08-13 00:00:00",22.32,7
RF-19840,CA-2016-136686,"2016-12-12 00:00:00",383.64,8
RF-19840,CA-2016-136686,"2016-12-12 00:00:00",56.52,9
RF-19840,CA-2017-136497,"2017-04-16 00:00:00",13.71,10
RF-19840,CA-2017-117933,"2017-12-24 00:00:00",35.91,11
RH-19495,CA-2014-110639,"2014-08-23 00:00:00",45.92,1
RH-19495,CA-2014-110639,"2014-08-23 00:00:00",25.92,2
RH-19495,CA-2015-124891,"2015-07-31 00:00:00",19.44,3
RH-19495,CA-2015-124891,"2015-07-31 00:00:00",1090.782,4
RH-19495,CA-2015-124891,"2015-07-31 00:00:00",2309.65,5
RH-19495,CA-2017-106537,"2017-08-12 00:00:00",20.736,6
RH-19495,CA-2017-151428,"2017-09-21 00:00:00",20.16,7
RH-19495,CA-2017-121538,"2017-11-28 00:00:00",88.768,8
RH-19510,CA-2014-149643,"2014-11-16 00:00:00",273.96,1
RH-19510,CA-2015-157805,"2015-08-31 00:00:00",555.96,2
RH-19510,CA-2015-167255,"2015-09-27 00:00:00",146.82,3
RH-19510,CA-2015-167255,"2015-09-27 00:00:00",15.51,4
RH-19510,CA-2015-167255,"2015-09-27 00:00:00",12.96,5
RH-19510,CA-2016-169663,"2016-03-10 00:00:00",26.85,6
RH-19510,CA-2016-169663,"2016-03-10 00:00:00",3357.6,7
RH-19510,CA-2016-122322,"2016-07-15 00:00:00",44.4,8
RH-19510,CA-2016-168354,"2016-09-19 00:00:00",1606.23,9
RH-19510,CA-2016-168354,"2016-09-19 00:00:00",872.32,10
RH-19510,CA-2016-168354,"2016-09-19 00:00:00",49.53,11
RH-19510,CA-2016-168354,"2016-09-19 00:00:00",17.04,12
RH-19555,CA-2015-110247,"2015-12-04 00:00:00",8.226,1
RH-19555,CA-2016-164574,"2016-07-29 00:00:00",27.396,2
RH-19555,CA-2016-164574,"2016-07-29 00:00:00",704.76,3
RH-19600,CA-2015-157322,"2015-07-02 00:00:00",408.422,1
RH-19600,CA-2015-157322,"2015-07-02 00:00:00",11.168,2
RH-19600,CA-2015-157322,"2015-07-02 00:00:00",382.116,3
RH-19600,CA-2015-157322,"2015-07-02 00:00:00",68.6,4
RH-19600,CA-2015-157322,"2015-07-02 00:00:00",435.504,5
RH-19600,CA-2015-109386,"2015-11-08 00:00:00",265.86,6
RH-19600,CA-2015-109386,"2015-11-08 00:00:00",226.2,7
RH-19600,CA-2015-109386,"2015-11-08 00:00:00",44.43,8
RH-19600,CA-2015-109386,"2015-11-08 00:00:00",186.54,9
RH-19600,CA-2015-109386,"2015-11-08 00:00:00",27.9,10
RH-19600,CA-2016-101378,"2016-07-14 00:00:00",29,11
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",97.82,1
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",106.75,2
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",141.4,3
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",26.4,4
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",831.2,5
RK-19300,CA-2015-160472,"2015-07-20 00:00:00",34.76,6
RK-19300,CA-2015-159786,"2015-10-12 00:00:00",209.67,7
RK-19300,CA-2017-114216,"2017-09-02 00:00:00",12.192,8
RL-19615,CA-2014-133830,"2014-12-05 00:00:00",15,1
RL-19615,CA-2014-133830,"2014-12-05 00:00:00",49.12,2
RL-19615,CA-2014-133830,"2014-12-05 00:00:00",26.46,3
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",659.168,4
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",7.76,5
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",6.912,6
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",537.544,7
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",148.48,8
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",383.607,9
RL-19615,CA-2015-126557,"2015-07-12 00:00:00",1.928,10
RL-19615,CA-2016-168753,"2016-05-29 00:00:00",22.75,11
RL-19615,CA-2016-168753,"2016-05-29 00:00:00",979.95,12
RL-19615,CA-2016-144764,"2016-09-02 00:00:00",1362.9,13
RL-19615,CA-2016-144764,"2016-09-02 00:00:00",35.168,14
RL-19615,CA-2016-144764,"2016-09-02 00:00:00",29.24,15
RL-19615,CA-2017-159226,"2017-04-25 00:00:00",344.981,16
RL-19615,US-2017-151127,"2017-05-22 00:00:00",49.56,17
RL-19615,US-2017-169551,"2017-07-07 00:00:00",15.552,18
RL-19615,US-2017-169551,"2017-07-07 00:00:00",683.988,19
RL-19615,US-2017-169551,"2017-07-07 00:00:00",13.392,20
RL-19615,US-2017-169551,"2017-07-07 00:00:00",16.776,21
RL-19615,US-2017-169551,"2017-07-07 00:00:00",87.21,22
RL-19615,US-2017-169551,"2017-07-07 00:00:00",527.92,23
RL-19615,US-2017-135062,"2017-08-31 00:00:00",229.544,24
RM-19375,CA-2014-139017,"2014-05-11 00:00:00",46.864,1
RM-19375,CA-2014-141278,"2014-06-21 00:00:00",21.4,2
RM-19375,CA-2015-156328,"2015-11-30 00:00:00",177.48,3
RM-19375,US-2016-106600,"2016-04-08 00:00:00",354.9,4
RM-19375,CA-2016-100965,"2016-07-07 00:00:00",215.65,5
RM-19375,US-2017-127292,"2017-01-19 00:00:00",79.92,6
RM-19375,US-2017-127292,"2017-01-19 00:00:00",12.28,7
RM-19375,US-2017-127292,"2017-01-19 00:00:00",542.94,8
RM-19375,US-2017-127292,"2017-01-19 00:00:00",2.04,9
RM-19675,CA-2014-166989,"2014-11-14 00:00:00",69.264,1
RM-19675,CA-2014-166989,"2014-11-14 00:00:00",11.36,2
RM-19675,CA-2014-158274,"2014-11-19 00:00:00",503.96,3
RM-19675,CA-2014-158274,"2014-11-19 00:00:00",149.95,4
RM-19675,CA-2014-158274,"2014-11-19 00:00:00",29,5
RM-19675,CA-2015-115392,"2015-10-01 00:00:00",311.98,6
RM-19675,CA-2015-115392,"2015-10-01 00:00:00",22.45,7
RM-19675,CA-2015-160171,"2015-10-19 00:00:00",1640.7,8
RM-19675,CA-2015-160171,"2015-10-19 00:00:00",270,9
RM-19675,CA-2017-145219,"2017-12-24 00:00:00",90.48,10
RM-19675,CA-2017-145219,"2017-12-24 00:00:00",2879.952,11
RM-19750,CA-2017-168193,"2017-03-06 00:00:00",26.38,1
RM-19750,CA-2017-168193,"2017-03-06 00:00:00",71.97,2
RO-19780,CA-2015-162607,"2015-05-12 00:00:00",14.592,1
RO-19780,CA-2015-155600,"2015-12-04 00:00:00",1598.058,2
RO-19780,CA-2015-155600,"2015-12-04 00:00:00",36.96,3
RO-19780,CA-2015-153752,"2015-12-06 00:00:00",173.94,4
RO-19780,US-2016-120929,"2016-03-18 00:00:00",189.882,5
RO-19780,CA-2016-152940,"2016-11-10 00:00:00",29.74,6
RO-19780,CA-2017-148411,"2017-09-24 00:00:00",11.424,7
RO-19780,CA-2017-148411,"2017-09-24 00:00:00",520.464,8
RO-19780,CA-2017-150266,"2017-11-25 00:00:00",853.93,9
RO-19780,CA-2017-150266,"2017-11-25 00:00:00",18.688,10
RO-19780,CA-2017-150266,"2017-11-25 00:00:00",299.96,11
RO-19780,CA-2017-150266,"2017-11-25 00:00:00",67.84,12
RP-19270,CA-2014-155264,"2014-10-19 00:00:00",117.576,1
RP-19270,CA-2014-155264,"2014-10-19 00:00:00",18.75,2
RP-19270,CA-2014-155264,"2014-10-19 00:00:00",2.992,3
RP-19270,CA-2014-155264,"2014-10-19 00:00:00",20.064,4
RP-19270,CA-2014-155264,"2014-10-19 00:00:00",146.73,5
RP-19270,CA-2015-135251,"2015-08-06 00:00:00",56.704,6
RP-19270,CA-2015-135251,"2015-08-06 00:00:00",369.1992,7
RP-19270,CA-2015-135251,"2015-08-06 00:00:00",6.23,8
RP-19270,CA-2015-135251,"2015-08-06 00:00:00",35.52,9
RP-19270,CA-2015-148250,"2015-12-13 00:00:00",12.96,10
RP-19270,CA-2015-148250,"2015-12-13 00:00:00",134.48,11
RP-19270,CA-2016-167983,"2016-08-21 00:00:00",33.44,12
RP-19390,CA-2014-143413,"2014-05-24 00:00:00",116.28,1
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",144.96,2
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",118,3
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",48.94,4
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",22.66,5
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",5.7,6
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",14.19,7
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",7.3,8
RP-19390,CA-2014-142769,"2014-09-13 00:00:00",199.98,9
RP-19390,CA-2014-155593,"2014-11-03 00:00:00",11.64,10
RP-19390,CA-2014-120474,"2014-12-01 00:00:00",2807.84,11
RP-19390,CA-2014-120474,"2014-12-01 00:00:00",46.64,12
RP-19390,CA-2014-156314,"2014-12-24 00:00:00",30.36,13
RP-19390,CA-2014-148383,"2014-12-27 00:00:00",946.764,14
RP-19390,CA-2015-133494,"2015-03-01 00:00:00",3.552,15
RP-19390,CA-2015-166492,"2015-04-07 00:00:00",22.58,16
RP-19390,CA-2015-166492,"2015-04-07 00:00:00",25.92,17
RP-19390,CA-2015-128356,"2015-10-02 00:00:00",10.944,18
RP-19390,CA-2016-101980,"2016-08-19 00:00:00",276.784,19
RP-19390,CA-2016-101980,"2016-08-19 00:00:00",146.688,20
RP-19390,CA-2016-101980,"2016-08-19 00:00:00",25.32,21
RP-19390,US-2017-145863,"2017-04-21 00:00:00",2.694,22
RP-19390,US-2017-145863,"2017-04-21 00:00:00",2.934,23
RP-19390,CA-2017-103352,"2017-11-27 00:00:00",6.99,24
RP-19390,CA-2017-103352,"2017-11-27 00:00:00",107.424,25
RP-19855,US-2014-157231,"2014-04-05 00:00:00",115.36,1
RP-19855,CA-2015-154326,"2015-02-15 00:00:00",139.95,2
RP-19855,CA-2015-154326,"2015-02-15 00:00:00",699.98,3
RP-19855,CA-2015-154326,"2015-02-15 00:00:00",134.97,4
RP-19855,CA-2015-129546,"2015-09-28 00:00:00",81.792,5
RP-19855,CA-2015-129546,"2015-09-28 00:00:00",186.15,6
RP-19855,CA-2015-129546,"2015-09-28 00:00:00",47.19,7
RP-19855,CA-2015-129546,"2015-09-28 00:00:00",36.784,8
RP-19855,US-2016-150567,"2016-05-17 00:00:00",27.018,9
RP-19855,US-2016-150567,"2016-05-17 00:00:00",2.952,10
RP-19855,US-2016-152835,"2016-05-19 00:00:00",21.4,11
RP-19855,CA-2016-168774,"2016-09-04 00:00:00",535.41,12
RP-19855,CA-2017-134152,"2017-05-27 00:00:00",98.16,13
RP-19855,CA-2017-134152,"2017-05-27 00:00:00",31.44,14
RP-19855,CA-2017-104108,"2017-12-02 00:00:00",12.16,15
RR-19315,CA-2016-149482,"2016-11-14 00:00:00",7.38,1
RR-19315,CA-2017-162565,"2017-12-11 00:00:00",10.368,2
RR-19315,CA-2017-162565,"2017-12-11 00:00:00",520.464,3
RR-19315,CA-2017-162565,"2017-12-11 00:00:00",77.72,4
RR-19525,CA-2014-126403,"2014-09-09 00:00:00",166.44,1
RR-19525,CA-2014-126403,"2014-09-09 00:00:00",26.2,2
RR-19525,CA-2014-126403,"2014-09-09 00:00:00",785.88,3
RR-19525,CA-2014-126403,"2014-09-09 00:00:00",1325.85,4
RR-19525,US-2015-131842,"2015-12-05 00:00:00",97.424,5
RR-19525,CA-2015-150308,"2015-12-15 00:00:00",246.168,6
RR-19525,CA-2016-101623,"2016-02-28 00:00:00",36.48,7
RR-19525,CA-2016-115525,"2016-07-25 00:00:00",243.88,8
RR-19525,CA-2017-102155,"2017-07-13 00:00:00",360.38,9
RR-19525,CA-2017-102155,"2017-07-13 00:00:00",13.56,10
RS-19420,US-2014-117968,"2014-08-05 00:00:00",4.56,1
RS-19420,US-2014-117968,"2014-08-05 00:00:00",79.47,2
RS-19420,US-2014-117968,"2014-08-05 00:00:00",1133.35,3
RS-19420,US-2016-159093,"2016-05-09 00:00:00",32.04,4
RS-19420,CA-2017-115154,"2017-01-08 00:00:00",892.98,5
RS-19420,US-2017-128951,"2017-07-15 00:00:00",12.96,6
RS-19420,US-2017-128951,"2017-07-15 00:00:00",179.94,7
RS-19420,US-2017-128951,"2017-07-15 00:00:00",872.94,8
RS-19420,CA-2017-164819,"2017-10-15 00:00:00",13.05,9
RS-19765,CA-2014-128846,"2014-04-07 00:00:00",122.97,1
RS-19765,CA-2014-128846,"2014-04-07 00:00:00",629.95,2
RS-19765,CA-2014-106726,"2014-12-06 00:00:00",1261.33,3
RS-19765,US-2015-158911,"2015-07-05 00:00:00",4.928,4
RS-19765,US-2015-158911,"2015-07-05 00:00:00",11.784,5
RS-19765,CA-2017-124114,"2017-03-02 00:00:00",0.556,6
RS-19765,US-2017-100048,"2017-05-19 00:00:00",281.34,7
RS-19765,US-2017-100048,"2017-05-19 00:00:00",307.98,8
RS-19765,US-2017-100048,"2017-05-19 00:00:00",299.97,9
RS-19765,CA-2017-152856,"2017-09-08 00:00:00",116.832,10
RS-19765,CA-2017-113670,"2017-10-15 00:00:00",204.95,11
RS-19765,CA-2017-113670,"2017-10-15 00:00:00",510.24,12
RS-19765,CA-2017-128300,"2017-11-24 00:00:00",327.84,13
RS-19765,CA-2017-128300,"2017-11-24 00:00:00",79.1,14
RS-19870,CA-2016-107475,"2016-06-07 00:00:00",9.648,1
RS-19870,CA-2017-142776,"2017-12-11 00:00:00",7.28,2
RS-19870,CA-2017-142776,"2017-12-11 00:00:00",5.4,3
RW-19540,CA-2015-157959,"2015-02-03 00:00:00",136.92,1
RW-19540,CA-2015-132815,"2015-09-19 00:00:00",22.96,2
RW-19540,CA-2015-124800,"2015-09-26 00:00:00",72.588,3
RW-19540,CA-2015-124800,"2015-09-26 00:00:00",77.031,4
RW-19540,CA-2015-124800,"2015-09-26 00:00:00",119.904,5
RW-19540,CA-2015-124800,"2015-09-26 00:00:00",263.96,6
